"Date","species","detected","station","url"
2024-01-13,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-13,"Fin whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-13,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-13,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-12,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-12,"Fin whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-12,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-12,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-11,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-11,"Fin whale",TRUE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-11,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-11,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-10,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-10,"Fin whale",TRUE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-10,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-10,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-09,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-09,"Fin whale",TRUE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-09,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-09,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-08,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-08,"Fin whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-08,"Right whale",TRUE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-08,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-07,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-07,"Fin whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-07,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-07,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-06,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-06,"Fin whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-06,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-06,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-05,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-05,"Fin whale",TRUE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-05,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-05,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-04,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-04,"Fin whale",TRUE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-04,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-04,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-03,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-03,"Fin whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-03,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-03,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-02,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-02,"Fin whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-02,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-02,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-01,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-01,"Fin whale",TRUE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-01,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-01,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-31,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-31,"Fin whale",TRUE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-31,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-31,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-30,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-30,"Fin whale",TRUE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-30,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-30,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-29,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-29,"Fin whale",TRUE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-29,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-29,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-28,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-28,"Fin whale",TRUE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-28,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-28,"Humpback whale",TRUE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-27,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-27,"Fin whale",TRUE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-27,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-27,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-26,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-26,"Fin whale",TRUE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-26,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-26,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-25,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-25,"Fin whale",TRUE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-25,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-25,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-24,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-24,"Fin whale",TRUE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-24,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-24,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-23,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-23,"Fin whale",TRUE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-23,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-23,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-22,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-22,"Fin whale",TRUE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-22,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-22,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-21,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-21,"Fin whale",TRUE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-21,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-21,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-20,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-20,"Fin whale",TRUE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-20,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-20,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-19,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-19,"Fin whale",TRUE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-19,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-19,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-18,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-18,"Fin whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-18,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-18,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-17,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-17,"Fin whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-17,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-17,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-16,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-16,"Fin whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-16,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-16,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-15,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-15,"Fin whale",TRUE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-15,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-15,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-14,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-14,"Fin whale",TRUE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-14,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-14,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-13,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-13,"Fin whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-13,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-13,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-12,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-12,"Fin whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-12,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-12,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-11,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-11,"Fin whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-11,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-11,"Humpback whale",TRUE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-10,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-10,"Fin whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-10,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-10,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-09,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-09,"Fin whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-09,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-09,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-08,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-08,"Fin whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-08,"Right whale",TRUE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-08,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-07,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-07,"Fin whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-07,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-07,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-06,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-06,"Fin whale",TRUE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-06,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-06,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-05,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-05,"Fin whale",TRUE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-05,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-05,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-04,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-04,"Fin whale",TRUE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-04,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-04,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-03,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-03,"Fin whale",TRUE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-03,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-03,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-02,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-02,"Fin whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-02,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-02,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-01,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-01,"Fin whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-01,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-12-01,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-11-30,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-11-30,"Fin whale",TRUE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-11-30,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-11-30,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-11-29,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-11-29,"Fin whale",TRUE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-11-29,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-11-29,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-11-28,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-11-28,"Fin whale",TRUE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-11-28,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-11-28,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-11-27,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-11-27,"Fin whale",TRUE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-11-27,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-11-27,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-11-26,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-11-26,"Fin whale",TRUE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-11-26,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-11-26,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-11-25,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-11-25,"Fin whale",TRUE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-11-25,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-11-25,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-11-24,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-11-24,"Fin whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-11-24,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-11-24,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-11-23,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-11-23,"Fin whale",TRUE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-11-23,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-11-23,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-11-22,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-11-22,"Fin whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-11-22,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-11-22,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-11-21,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-11-21,"Fin whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-11-21,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-11-21,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-11-20,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-11-20,"Fin whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-11-20,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-11-20,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-11-19,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-11-19,"Fin whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-11-19,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-11-19,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-11-18,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-11-18,"Fin whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-11-18,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-11-18,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-11-17,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-11-17,"Fin whale",TRUE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-11-17,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-11-17,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-11-16,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-11-16,"Fin whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-11-16,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-11-16,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-11-15,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-11-15,"Fin whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-11-15,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-11-15,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2023-11-14,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
